,heuristic,solution_len,acc,cum_acc
5285,mult_heuristic,740,True,0.34095
7991,sum_heuristic,740,True,0.341
7656,sum_heuristic,740,True,0.34105
13028,mult_heuristic,740,True,0.3411
5142,mult_heuristic,741,True,0.34115
6999,mult_heuristic,741,True,0.3412
18576,sum_heuristic,741,False,0.3412
16930,sum_heuristic,741,True,0.34125
11802,sum_heuristic,741,True,0.3413
13589,sum_heuristic,741,True,0.34135
15091,sum_heuristic,741,True,0.3414
1180,sum_heuristic,741,True,0.34145
17400,sum_heuristic,741,False,0.34145
6508,mult_heuristic,741,True,0.3415
5056,mult_heuristic,741,True,0.34155
10166,mult_heuristic,741,True,0.3416
14095,mult_heuristic,741,False,0.3416
14383,sum_heuristic,742,True,0.34165
8469,mult_heuristic,742,False,0.34165
13811,sum_heuristic,742,False,0.34165
17009,sum_heuristic,742,True,0.3417
11134,sum_heuristic,742,True,0.34175
11685,mult_heuristic,742,True,0.3418
14598,mult_heuristic,742,True,0.34185
12784,sum_heuristic,742,False,0.34185
16626,mult_heuristic,742,True,0.3419
8419,mult_heuristic,742,True,0.34195
10458,sum_heuristic,743,False,0.34195
5377,mult_heuristic,743,False,0.34195
5992,sum_heuristic,743,False,0.34195
3866,sum_heuristic,743,True,0.342
18194,mult_heuristic,743,True,0.34205
6616,mult_heuristic,743,False,0.34205
1631,mult_heuristic,743,True,0.3421
15313,mult_heuristic,743,True,0.34215
16289,mult_heuristic,743,True,0.3422
12289,sum_heuristic,743,True,0.34225
18869,sum_heuristic,744,True,0.3423
2166,mult_heuristic,744,True,0.34235
10548,mult_heuristic,744,False,0.34235
17300,sum_heuristic,744,True,0.3424
8117,mult_heuristic,744,False,0.3424
6760,mult_heuristic,744,True,0.34245
15869,sum_heuristic,744,True,0.3425
16366,mult_heuristic,744,True,0.34255
8524,mult_heuristic,744,True,0.3426
4406,mult_heuristic,744,False,0.3426
14911,mult_heuristic,744,False,0.3426
19423,sum_heuristic,744,False,0.3426
15143,mult_heuristic,744,False,0.3426
1388,sum_heuristic,744,True,0.34265
13674,sum_heuristic,744,True,0.3427
1781,sum_heuristic,745,True,0.34275
6099,sum_heuristic,745,True,0.3428
7119,sum_heuristic,745,True,0.34285
6970,mult_heuristic,745,False,0.34285
5025,mult_heuristic,745,False,0.34285
12215,mult_heuristic,745,False,0.34285
9597,sum_heuristic,745,True,0.3429
1359,sum_heuristic,746,False,0.3429
13505,sum_heuristic,746,True,0.34295
8488,mult_heuristic,746,False,0.34295
6180,mult_heuristic,746,True,0.343
8634,mult_heuristic,746,False,0.343
3863,mult_heuristic,746,True,0.34305
2498,mult_heuristic,746,True,0.3431
2997,mult_heuristic,746,False,0.3431
10367,sum_heuristic,746,True,0.34315
12497,mult_heuristic,747,False,0.34315
11608,mult_heuristic,747,True,0.3432
12833,mult_heuristic,747,True,0.34325
9880,sum_heuristic,747,True,0.3433
18455,sum_heuristic,747,True,0.34335
8750,sum_heuristic,747,True,0.3434
13850,sum_heuristic,747,True,0.34345
3798,mult_heuristic,747,False,0.34345
18940,mult_heuristic,747,True,0.3435
1809,sum_heuristic,747,True,0.34355
9209,sum_heuristic,748,True,0.3436
17951,sum_heuristic,748,False,0.3436
10384,sum_heuristic,748,False,0.3436
15171,sum_heuristic,748,True,0.34365
7872,mult_heuristic,748,False,0.34365
16041,sum_heuristic,748,True,0.3437
1590,sum_heuristic,748,True,0.34375
2888,mult_heuristic,748,False,0.34375
16790,mult_heuristic,748,True,0.3438
11419,mult_heuristic,748,False,0.3438
15351,mult_heuristic,748,False,0.3438
3137,sum_heuristic,748,True,0.34385
7359,sum_heuristic,748,False,0.34385
12245,mult_heuristic,749,False,0.34385
14517,mult_heuristic,749,False,0.34385
2103,mult_heuristic,749,False,0.34385
17158,mult_heuristic,749,False,0.34385
6114,mult_heuristic,749,True,0.3439
16870,sum_heuristic,749,True,0.34395
7958,sum_heuristic,749,True,0.344
15442,sum_heuristic,749,True,0.34405
995,mult_heuristic,749,True,0.3441
19761,mult_heuristic,749,True,0.34415
269,mult_heuristic,749,True,0.3442
8504,mult_heuristic,749,True,0.34425
9473,sum_heuristic,750,True,0.3443
12586,mult_heuristic,750,True,0.34435
3573,sum_heuristic,750,True,0.3444
176,mult_heuristic,750,True,0.34445
4633,mult_heuristic,750,False,0.34445
19739,mult_heuristic,751,False,0.34445
11460,sum_heuristic,751,True,0.3445
13990,mult_heuristic,751,True,0.34455
40,mult_heuristic,751,True,0.3446
6406,mult_heuristic,751,False,0.3446
6525,mult_heuristic,751,True,0.34465
6815,mult_heuristic,751,True,0.3447
2981,sum_heuristic,751,False,0.3447
