,heuristic,solution_len,acc,beam_width
16041,sum_heuristic,1820,True,5
16042,sum_heuristic,507,True,2
16043,sum_heuristic,1324,True,4
16044,mult_heuristic,5844,False,4
16045,sum_heuristic,591,True,2
16046,mult_heuristic,6108,False,4
16047,mult_heuristic,237,True,1
16048,sum_heuristic,220,True,1
16049,sum_heuristic,1606,True,4
16050,sum_heuristic,1564,True,4
16051,sum_heuristic,3275,False,3
16052,sum_heuristic,1158,True,3
16053,sum_heuristic,300,False,1
16054,sum_heuristic,236,True,1
16055,sum_heuristic,1017,True,2
16056,sum_heuristic,743,True,3
16057,sum_heuristic,297,False,1
16058,sum_heuristic,9442,False,5
16059,sum_heuristic,1953,True,4
16060,sum_heuristic,3445,False,3
16061,mult_heuristic,851,True,3
16062,mult_heuristic,3366,True,5
16063,mult_heuristic,301,False,1
16064,mult_heuristic,1299,False,2
16065,mult_heuristic,9669,False,5
16066,sum_heuristic,1311,True,4
16067,sum_heuristic,2257,True,5
16068,sum_heuristic,1160,True,4
16069,sum_heuristic,301,False,1
16070,sum_heuristic,6209,False,4
16071,mult_heuristic,237,True,1
16072,sum_heuristic,4808,True,5
16073,sum_heuristic,3583,False,3
16074,mult_heuristic,988,True,3
16075,mult_heuristic,9521,False,5
16076,mult_heuristic,1344,True,4
16077,sum_heuristic,237,True,1
16078,sum_heuristic,237,True,1
16079,sum_heuristic,1151,False,2
16080,mult_heuristic,2043,True,5
16081,sum_heuristic,469,True,2
16082,mult_heuristic,1260,False,2
16083,sum_heuristic,1298,False,2
16084,mult_heuristic,804,True,3
16085,sum_heuristic,289,False,1
16086,sum_heuristic,285,False,1
16087,sum_heuristic,285,False,1
16088,mult_heuristic,1262,False,2
16089,mult_heuristic,237,True,1
16090,mult_heuristic,1298,False,2
16091,mult_heuristic,819,True,3
16092,mult_heuristic,2338,True,4
16093,sum_heuristic,9738,False,5
16094,mult_heuristic,819,True,3
16095,mult_heuristic,792,True,3
16096,mult_heuristic,3502,False,3
16097,sum_heuristic,301,False,1
16098,mult_heuristic,2102,True,3
16099,mult_heuristic,1303,False,2
16100,mult_heuristic,1271,True,4
16101,mult_heuristic,1251,False,2
16102,sum_heuristic,9783,False,5
16103,sum_heuristic,1274,True,4
16104,mult_heuristic,1131,True,3
16105,sum_heuristic,1268,True,4
16106,mult_heuristic,1692,True,3
16107,mult_heuristic,1779,True,5
16108,mult_heuristic,6323,False,4
16109,mult_heuristic,6232,False,4
16110,mult_heuristic,1255,True,4
16111,sum_heuristic,1239,False,2
16112,sum_heuristic,1270,False,2
16113,mult_heuristic,823,True,3
16114,sum_heuristic,3501,False,3
16115,sum_heuristic,297,False,1
16116,sum_heuristic,283,False,1
16117,sum_heuristic,1323,True,4
16118,sum_heuristic,1104,True,3
16119,mult_heuristic,959,True,3
16120,sum_heuristic,1804,True,5
16121,sum_heuristic,2804,True,3
16122,mult_heuristic,236,True,1
16123,sum_heuristic,6328,False,4
16124,mult_heuristic,1364,True,4
16125,mult_heuristic,824,True,3
16126,mult_heuristic,802,True,3
16127,mult_heuristic,2180,True,5
16128,mult_heuristic,301,False,1
16129,sum_heuristic,1296,False,2
16130,mult_heuristic,959,True,3
16131,mult_heuristic,504,True,2
16132,sum_heuristic,226,True,1
16133,mult_heuristic,1678,True,4
16134,mult_heuristic,9834,False,5
16135,sum_heuristic,582,True,2
16136,mult_heuristic,1318,False,2
16137,sum_heuristic,6117,True,5
16138,sum_heuristic,1261,True,4
16139,sum_heuristic,237,True,1
16140,mult_heuristic,3491,False,3
16141,sum_heuristic,1799,True,5
16142,sum_heuristic,1077,True,3
16143,sum_heuristic,9928,False,5
16144,mult_heuristic,3423,False,3
16145,sum_heuristic,3422,False,3
16146,sum_heuristic,1046,True,3
16147,sum_heuristic,1790,True,3
16148,mult_heuristic,891,True,3
16149,mult_heuristic,9585,False,5
16150,sum_heuristic,3409,False,3
16151,mult_heuristic,6528,False,4
16152,mult_heuristic,588,True,2
16153,sum_heuristic,293,False,1
16154,sum_heuristic,1218,False,2
16155,mult_heuristic,1253,False,2
16156,sum_heuristic,602,True,2
16157,sum_heuristic,6241,False,4
16158,sum_heuristic,835,True,3
16159,mult_heuristic,1092,True,3
16160,sum_heuristic,878,True,3
16161,mult_heuristic,3158,True,4
16162,sum_heuristic,2043,True,5
16163,mult_heuristic,6100,False,4
16164,sum_heuristic,459,True,2
16165,sum_heuristic,3142,True,4
16166,mult_heuristic,3442,False,3
16167,sum_heuristic,499,True,2
16168,sum_heuristic,1964,True,5
16169,sum_heuristic,293,False,1
16170,mult_heuristic,820,True,3
16171,mult_heuristic,478,True,2
16172,sum_heuristic,9566,False,5
16173,sum_heuristic,1247,False,2
16174,mult_heuristic,3594,False,3
16175,sum_heuristic,1985,True,3
16176,mult_heuristic,794,True,3
16177,sum_heuristic,306,False,1
16178,mult_heuristic,1255,False,2
16179,mult_heuristic,1318,False,2
16180,mult_heuristic,6117,False,4
16181,mult_heuristic,1282,True,4
16182,mult_heuristic,1332,False,2
16183,mult_heuristic,6463,False,4
16184,mult_heuristic,297,False,1
16185,sum_heuristic,1278,True,4
16186,mult_heuristic,1377,True,4
16187,mult_heuristic,3525,False,3
16188,sum_heuristic,850,True,3
16189,sum_heuristic,1227,True,4
16190,sum_heuristic,828,True,3
16191,mult_heuristic,230,True,1
16192,sum_heuristic,6314,False,4
16193,mult_heuristic,2668,True,3
16194,sum_heuristic,461,True,2
16195,mult_heuristic,862,True,3
16196,mult_heuristic,3473,False,3
16197,sum_heuristic,1273,False,2
16198,sum_heuristic,819,True,3
16199,sum_heuristic,301,False,1
16200,mult_heuristic,1356,True,4
16201,mult_heuristic,1847,True,5
16202,mult_heuristic,6214,False,4
16203,sum_heuristic,926,True,3
16204,sum_heuristic,1259,False,2
16205,mult_heuristic,292,False,1
16206,sum_heuristic,237,True,1
16207,sum_heuristic,3654,True,4
16208,mult_heuristic,2212,True,5
16209,mult_heuristic,4679,True,5
16210,sum_heuristic,277,False,1
16211,mult_heuristic,1262,False,2
16212,mult_heuristic,985,True,3
16213,sum_heuristic,292,False,1
16214,sum_heuristic,2300,True,5
16215,mult_heuristic,518,True,2
16216,mult_heuristic,300,False,1
16217,mult_heuristic,300,False,1
16218,sum_heuristic,313,False,1
16219,mult_heuristic,285,False,1
16220,sum_heuristic,10074,False,5
16221,mult_heuristic,1292,True,4
16222,mult_heuristic,3323,False,3
16223,sum_heuristic,506,True,2
16224,mult_heuristic,293,False,1
16225,sum_heuristic,9668,False,5
16226,sum_heuristic,2758,True,4
16227,mult_heuristic,490,True,2
16228,sum_heuristic,293,False,1
16229,mult_heuristic,1306,True,4
16230,sum_heuristic,2261,True,4
16231,sum_heuristic,973,True,3
16232,sum_heuristic,608,True,2
16233,mult_heuristic,1265,True,4
16234,mult_heuristic,1263,True,4
16235,sum_heuristic,1313,True,4
16236,mult_heuristic,1239,True,4
16237,mult_heuristic,2334,True,5
16238,mult_heuristic,3535,False,3
16239,sum_heuristic,315,False,1
16240,sum_heuristic,3810,True,5
16241,mult_heuristic,3053,True,4
16242,sum_heuristic,1286,True,4
16243,mult_heuristic,9608,False,5
16244,mult_heuristic,233,True,1
16245,sum_heuristic,283,False,1
16246,mult_heuristic,3229,True,4
16247,mult_heuristic,865,True,2
16248,mult_heuristic,237,True,1
16249,mult_heuristic,9564,False,5
16250,sum_heuristic,1807,True,5
16251,sum_heuristic,6341,False,4
16252,sum_heuristic,797,True,3
16253,mult_heuristic,1837,True,5
16254,sum_heuristic,10114,False,5
16255,sum_heuristic,6005,False,4
16256,mult_heuristic,2156,True,5
16257,sum_heuristic,301,False,1
16258,mult_heuristic,1243,False,2
16259,mult_heuristic,1298,False,2
16260,sum_heuristic,1234,False,2
16261,mult_heuristic,1303,True,4
16262,sum_heuristic,9547,False,5
16263,sum_heuristic,3037,True,5
16264,mult_heuristic,305,False,1
16265,sum_heuristic,6149,False,4
16266,mult_heuristic,236,True,1
16267,sum_heuristic,1276,False,2
16268,sum_heuristic,2533,True,3
16269,mult_heuristic,9340,False,5
16270,sum_heuristic,6515,False,4
16271,sum_heuristic,5470,True,5
16272,mult_heuristic,575,True,2
16273,sum_heuristic,297,False,1
16274,mult_heuristic,966,True,2
16275,sum_heuristic,510,True,2
16276,sum_heuristic,1091,True,3
16277,sum_heuristic,518,True,2
16278,sum_heuristic,797,True,3
16279,mult_heuristic,850,True,3
16280,mult_heuristic,289,False,1
16281,mult_heuristic,3610,False,3
16282,mult_heuristic,4286,True,4
16283,mult_heuristic,838,True,3
16284,sum_heuristic,268,False,1
16285,sum_heuristic,301,False,1
16286,mult_heuristic,994,True,3
16287,sum_heuristic,1797,True,5
16288,mult_heuristic,1259,False,2
16289,sum_heuristic,232,True,1
16290,mult_heuristic,289,False,1
16291,sum_heuristic,2095,True,5
16292,sum_heuristic,226,True,1
16293,sum_heuristic,3288,False,3
16294,sum_heuristic,1056,True,3
16295,sum_heuristic,1870,True,5
16296,sum_heuristic,923,True,3
16297,sum_heuristic,9653,False,5
16298,sum_heuristic,2424,True,3
16299,mult_heuristic,1264,False,2
16300,sum_heuristic,1824,True,5
16301,mult_heuristic,2468,True,5
16302,sum_heuristic,1272,False,2
16303,sum_heuristic,1171,False,2
16304,sum_heuristic,605,True,2
16305,mult_heuristic,3600,False,3
16306,sum_heuristic,285,False,1
16307,sum_heuristic,573,True,2
16308,sum_heuristic,3554,False,3
16309,mult_heuristic,569,True,2
16310,sum_heuristic,6184,False,4
16311,mult_heuristic,1342,True,4
16312,sum_heuristic,289,False,1
16313,sum_heuristic,786,True,3
16314,mult_heuristic,1259,False,2
16315,sum_heuristic,285,False,1
16316,sum_heuristic,3458,False,3
16317,mult_heuristic,461,True,2
16318,mult_heuristic,6258,False,4
16319,sum_heuristic,1246,True,4
16320,mult_heuristic,1286,True,4
16321,sum_heuristic,6539,False,4
16322,mult_heuristic,1349,False,2
16323,sum_heuristic,2677,True,5
16324,sum_heuristic,469,True,2
16325,sum_heuristic,6432,False,4
16326,sum_heuristic,1817,True,3
16327,mult_heuristic,292,False,1
16328,sum_heuristic,9646,False,5
16329,sum_heuristic,9629,False,5
16330,mult_heuristic,1867,True,5
16331,mult_heuristic,3388,False,3
16332,mult_heuristic,6650,False,4
16333,mult_heuristic,460,True,2
16334,sum_heuristic,504,True,2
16335,mult_heuristic,1247,True,4
16336,sum_heuristic,293,False,1
16337,sum_heuristic,490,True,2
16338,sum_heuristic,233,True,1
16339,mult_heuristic,3595,False,3
16340,mult_heuristic,244,True,1
16341,mult_heuristic,289,False,1
16342,mult_heuristic,294,False,1
16343,sum_heuristic,829,True,3
16344,sum_heuristic,1213,False,2
16345,mult_heuristic,576,True,2
16346,mult_heuristic,9592,False,5
16347,sum_heuristic,9643,False,5
16348,sum_heuristic,888,True,3
16349,mult_heuristic,7384,True,5
16350,sum_heuristic,9212,False,5
16351,sum_heuristic,297,False,1
16352,sum_heuristic,3458,False,3
16353,mult_heuristic,6168,False,4
16354,mult_heuristic,237,True,1
16355,sum_heuristic,857,True,3
16356,mult_heuristic,2297,True,4
16357,mult_heuristic,489,True,2
16358,sum_heuristic,298,False,1
16359,sum_heuristic,6096,False,4
16360,sum_heuristic,1674,True,3
16361,sum_heuristic,1596,True,4
16362,sum_heuristic,1704,True,4
16363,sum_heuristic,3397,False,3
16364,mult_heuristic,1059,True,3
16365,mult_heuristic,1809,True,5
16366,mult_heuristic,1780,True,5
16367,mult_heuristic,6228,False,4
16368,mult_heuristic,285,False,1
16369,sum_heuristic,9473,False,5
16370,sum_heuristic,1222,False,2
16371,mult_heuristic,1235,False,2
16372,sum_heuristic,1751,True,5
16373,mult_heuristic,9203,False,5
16374,sum_heuristic,1298,False,2
16375,sum_heuristic,1265,True,4
16376,mult_heuristic,6152,False,4
16377,sum_heuristic,1781,True,5
16378,mult_heuristic,297,False,1
16379,sum_heuristic,2114,True,3
16380,sum_heuristic,887,True,2
16381,mult_heuristic,573,True,2
16382,mult_heuristic,3544,False,3
16383,mult_heuristic,1565,True,4
16384,sum_heuristic,285,False,1
16385,mult_heuristic,1887,True,5
16386,sum_heuristic,863,True,3
16387,sum_heuristic,6107,False,4
16388,sum_heuristic,1303,False,2
16389,mult_heuristic,1840,True,5
16390,sum_heuristic,1907,True,3
16391,sum_heuristic,9464,False,5
16392,sum_heuristic,9342,False,5
16393,mult_heuristic,6838,True,5
16394,mult_heuristic,1243,True,4
16395,mult_heuristic,2246,True,5
16396,mult_heuristic,6003,False,4
16397,sum_heuristic,1246,False,2
16398,sum_heuristic,3583,False,3
16399,sum_heuristic,962,True,3
16400,mult_heuristic,306,False,1
16401,sum_heuristic,279,False,1
16402,sum_heuristic,306,False,1
16403,mult_heuristic,2283,True,5
16404,mult_heuristic,2099,True,5
16405,mult_heuristic,962,True,3
16406,mult_heuristic,237,True,1
16407,sum_heuristic,1386,True,4
16408,mult_heuristic,1940,True,5
16409,mult_heuristic,9634,False,5
16410,sum_heuristic,1851,True,5
16411,sum_heuristic,279,False,1
16412,sum_heuristic,944,True,3
16413,mult_heuristic,1779,True,5
16414,sum_heuristic,1508,True,3
16415,sum_heuristic,3285,False,3
16416,sum_heuristic,1213,False,2
16417,sum_heuristic,9813,False,5
16418,mult_heuristic,1259,False,2
16419,mult_heuristic,3457,False,3
16420,mult_heuristic,873,True,3
16421,sum_heuristic,1253,True,4
16422,mult_heuristic,1883,True,5
16423,sum_heuristic,289,False,1
16424,mult_heuristic,9945,False,5
16425,sum_heuristic,6254,False,4
16426,sum_heuristic,5037,True,5
16427,mult_heuristic,3520,False,3
16428,mult_heuristic,293,False,1
16429,sum_heuristic,6205,False,4
16430,sum_heuristic,9567,False,5
16431,mult_heuristic,306,False,1
16432,mult_heuristic,306,False,1
16433,mult_heuristic,1310,False,2
16434,sum_heuristic,301,False,1
16435,mult_heuristic,6094,False,4
16436,sum_heuristic,6015,True,5
16437,mult_heuristic,297,False,1
16438,mult_heuristic,877,True,2
16439,sum_heuristic,1281,False,2
16440,mult_heuristic,3537,False,3
16441,mult_heuristic,306,False,1
16442,sum_heuristic,9612,False,5
16443,mult_heuristic,1280,False,2
16444,sum_heuristic,846,True,3
16445,sum_heuristic,276,False,1
16446,mult_heuristic,304,False,1
16447,sum_heuristic,306,False,1
16448,sum_heuristic,306,False,1
16449,sum_heuristic,1208,False,2
16450,mult_heuristic,271,False,1
16451,mult_heuristic,9481,False,5
16452,mult_heuristic,1278,True,4
16453,sum_heuristic,290,False,1
16454,mult_heuristic,1813,True,5
16455,sum_heuristic,896,True,3
16456,sum_heuristic,6138,False,4
16457,mult_heuristic,237,True,1
16458,sum_heuristic,244,True,1
16459,mult_heuristic,1383,True,4
16460,mult_heuristic,297,False,1
16461,mult_heuristic,1279,False,2
16462,sum_heuristic,1821,True,5
16463,sum_heuristic,1264,False,2
16464,sum_heuristic,1857,True,5
16465,sum_heuristic,1829,True,5
16466,sum_heuristic,9333,False,5
16467,mult_heuristic,297,False,1
16468,mult_heuristic,2142,True,5
16469,sum_heuristic,301,False,1
16470,mult_heuristic,465,True,2
16471,mult_heuristic,1274,False,2
16472,sum_heuristic,6577,False,4
16473,sum_heuristic,306,False,1
16474,mult_heuristic,1422,True,4
16475,sum_heuristic,3501,False,3
16476,sum_heuristic,3346,True,5
16477,sum_heuristic,2213,True,5
16478,mult_heuristic,237,True,1
16479,sum_heuristic,811,True,3
16480,sum_heuristic,1257,True,4
16481,mult_heuristic,1262,False,2
16482,sum_heuristic,1323,True,4
16483,mult_heuristic,3341,False,3
16484,mult_heuristic,236,True,1
16485,sum_heuristic,996,True,3
16486,sum_heuristic,6335,False,4
16487,sum_heuristic,1285,False,2
16488,mult_heuristic,10027,False,5
16489,mult_heuristic,805,True,3
16490,sum_heuristic,1277,False,2
16491,mult_heuristic,2729,True,4
16492,sum_heuristic,3409,False,3
16493,mult_heuristic,6015,False,4
16494,sum_heuristic,6330,False,4
16495,sum_heuristic,6089,False,4
16496,sum_heuristic,1279,False,2
16497,sum_heuristic,1323,False,2
16498,sum_heuristic,9525,False,5
16499,mult_heuristic,1340,False,2
16500,mult_heuristic,295,False,1
16501,mult_heuristic,1772,True,5
16502,mult_heuristic,10218,False,5
16503,sum_heuristic,9795,False,5
16504,sum_heuristic,280,False,1
16505,mult_heuristic,1288,False,2
16506,sum_heuristic,1259,False,2
16507,mult_heuristic,9536,False,5
16508,sum_heuristic,473,True,2
16509,mult_heuristic,1612,True,4
16510,mult_heuristic,500,True,2
16511,mult_heuristic,298,False,1
16512,mult_heuristic,297,False,1
16513,sum_heuristic,793,True,3
16514,sum_heuristic,3974,True,5
16515,sum_heuristic,3459,False,3
16516,mult_heuristic,237,True,1
16517,sum_heuristic,3468,False,3
16518,sum_heuristic,297,False,1
16519,mult_heuristic,289,False,1
16520,mult_heuristic,289,False,1
16521,sum_heuristic,3942,True,5
16522,mult_heuristic,1232,False,2
16523,sum_heuristic,285,False,1
16524,sum_heuristic,283,False,1
16525,mult_heuristic,962,True,2
16526,mult_heuristic,6031,False,4
16527,mult_heuristic,1695,True,3
16528,sum_heuristic,3640,False,3
16529,sum_heuristic,1309,True,4
16530,mult_heuristic,1950,True,3
16531,sum_heuristic,1817,True,5
16532,sum_heuristic,974,True,3
16533,sum_heuristic,2706,True,4
16534,sum_heuristic,2328,True,4
16535,mult_heuristic,1983,True,5
16536,mult_heuristic,1298,False,2
16537,mult_heuristic,3656,True,5
16538,sum_heuristic,916,True,2
16539,mult_heuristic,814,True,2
16540,mult_heuristic,1257,False,2
16541,mult_heuristic,9393,False,5
16542,mult_heuristic,5819,False,4
16543,sum_heuristic,3609,False,3
16544,mult_heuristic,2246,True,4
16545,sum_heuristic,3511,False,3
16546,mult_heuristic,2400,True,5
16547,sum_heuristic,279,False,1
16548,sum_heuristic,1257,False,2
16549,mult_heuristic,594,True,2
16550,sum_heuristic,3392,False,3
16551,sum_heuristic,835,True,3
16552,mult_heuristic,2957,True,5
16553,sum_heuristic,880,True,3
16554,sum_heuristic,1334,True,4
16555,sum_heuristic,1291,False,2
16556,mult_heuristic,6397,False,4
16557,mult_heuristic,1041,True,2
16558,sum_heuristic,263,False,1
16559,mult_heuristic,291,False,1
16560,sum_heuristic,303,False,1
16561,sum_heuristic,2734,True,3
16562,mult_heuristic,5022,True,5
16563,sum_heuristic,1294,False,2
16564,sum_heuristic,6332,False,4
16565,sum_heuristic,1803,True,5
16566,mult_heuristic,850,True,3
16567,mult_heuristic,9916,False,5
16568,sum_heuristic,1199,False,2
16569,sum_heuristic,1322,False,2
16570,mult_heuristic,289,False,1
16571,mult_heuristic,298,False,1
16572,sum_heuristic,285,False,1
16573,sum_heuristic,1549,True,4
16574,mult_heuristic,1503,True,4
16575,sum_heuristic,1245,False,2
16576,sum_heuristic,873,True,2
16577,sum_heuristic,500,True,2
16578,mult_heuristic,1149,False,2
16579,sum_heuristic,2307,True,5
16580,sum_heuristic,1766,True,5
16581,sum_heuristic,1207,False,2
16582,mult_heuristic,3076,True,5
16583,mult_heuristic,300,False,1
16584,sum_heuristic,237,True,1
16585,sum_heuristic,306,False,1
16586,sum_heuristic,2633,True,4
16587,sum_heuristic,297,False,1
16588,sum_heuristic,271,False,1
16589,sum_heuristic,3348,False,3
16590,mult_heuristic,3108,True,4
16591,sum_heuristic,2511,True,4
16592,mult_heuristic,9797,False,5
16593,sum_heuristic,1199,False,2
16594,mult_heuristic,2044,True,5
16595,sum_heuristic,297,False,1
16596,mult_heuristic,6171,False,4
16597,mult_heuristic,1343,True,4
16598,mult_heuristic,1249,False,2
16599,sum_heuristic,6135,False,4
16600,mult_heuristic,3387,False,3
16601,sum_heuristic,6190,False,4
16602,sum_heuristic,570,True,2
16603,sum_heuristic,1294,True,4
16604,sum_heuristic,2566,True,4
16605,mult_heuristic,283,False,1
16606,mult_heuristic,233,True,1
16607,mult_heuristic,591,True,2
16608,mult_heuristic,811,True,3
16609,mult_heuristic,494,True,2
16610,mult_heuristic,1295,True,4
16611,sum_heuristic,230,True,1
16612,mult_heuristic,2360,True,3
16613,sum_heuristic,220,True,1
16614,mult_heuristic,1298,False,2
16615,sum_heuristic,275,False,1
16616,mult_heuristic,1043,True,3
16617,sum_heuristic,9624,False,5
16618,sum_heuristic,6139,False,4
16619,sum_heuristic,297,False,1
16620,sum_heuristic,297,False,1
16621,sum_heuristic,6248,False,4
16622,sum_heuristic,3310,False,3
16623,mult_heuristic,298,False,1
16624,mult_heuristic,1408,True,4
16625,sum_heuristic,298,False,1
16626,sum_heuristic,301,False,1
16627,sum_heuristic,4714,True,4
16628,sum_heuristic,2097,True,5
16629,mult_heuristic,1696,True,4
16630,sum_heuristic,1354,False,2
16631,mult_heuristic,1291,False,2
16632,sum_heuristic,854,True,3
16633,sum_heuristic,3594,False,3
16634,mult_heuristic,2204,True,5
16635,mult_heuristic,6509,False,4
16636,mult_heuristic,1787,True,5
16637,sum_heuristic,3637,True,5
16638,mult_heuristic,3650,False,3
16639,mult_heuristic,298,False,1
16640,mult_heuristic,2351,True,3
16641,sum_heuristic,6135,False,4
16642,sum_heuristic,1325,True,4
16643,sum_heuristic,6057,False,4
16644,mult_heuristic,2008,True,5
16645,sum_heuristic,3295,False,3
16646,sum_heuristic,1250,False,2
16647,mult_heuristic,1817,True,5
16648,mult_heuristic,456,True,2
16649,mult_heuristic,1240,False,2
16650,sum_heuristic,853,True,3
16651,mult_heuristic,510,True,2
16652,mult_heuristic,696,True,2
16653,mult_heuristic,1233,True,4
16654,mult_heuristic,1392,True,4
16655,mult_heuristic,9190,False,5
16656,mult_heuristic,1800,True,3
16657,sum_heuristic,9453,False,5
16658,sum_heuristic,854,True,3
16659,mult_heuristic,3174,False,3
16660,sum_heuristic,6466,True,5
16661,sum_heuristic,1616,True,4
16662,sum_heuristic,2834,True,4
16663,mult_heuristic,294,False,1
16664,sum_heuristic,3423,False,3
16665,sum_heuristic,3235,False,3
16666,mult_heuristic,297,False,1
16667,mult_heuristic,1496,True,4
16668,mult_heuristic,3224,True,5
16669,mult_heuristic,233,True,1
16670,mult_heuristic,3594,False,3
16671,mult_heuristic,9893,False,5
16672,mult_heuristic,1829,True,5
16673,sum_heuristic,499,True,2
16674,sum_heuristic,306,False,1
16675,mult_heuristic,1333,True,4
16676,sum_heuristic,1914,True,3
16677,mult_heuristic,6123,False,4
16678,mult_heuristic,4384,True,5
16679,mult_heuristic,9548,False,5
16680,mult_heuristic,4078,True,5
16681,sum_heuristic,10058,False,5
16682,sum_heuristic,1641,True,4
16683,mult_heuristic,1267,False,2
16684,mult_heuristic,3435,False,3
16685,sum_heuristic,1267,False,2
16686,sum_heuristic,5579,True,5
16687,sum_heuristic,1293,True,4
16688,sum_heuristic,276,False,1
16689,mult_heuristic,3564,False,3
16690,sum_heuristic,893,True,3
16691,sum_heuristic,865,True,3
16692,mult_heuristic,1835,True,5
16693,sum_heuristic,4030,True,5
16694,mult_heuristic,9789,False,5
16695,sum_heuristic,483,True,2
16696,sum_heuristic,306,False,1
16697,sum_heuristic,9360,False,5
16698,sum_heuristic,1231,False,2
16699,mult_heuristic,1252,False,2
16700,mult_heuristic,811,True,3
16701,mult_heuristic,1137,False,2
16702,sum_heuristic,498,True,2
16703,mult_heuristic,1664,True,4
16704,sum_heuristic,799,True,3
16705,sum_heuristic,808,True,3
16706,mult_heuristic,6204,False,4
16707,mult_heuristic,2121,True,5
16708,mult_heuristic,1357,True,4
16709,sum_heuristic,6473,False,4
16710,mult_heuristic,2028,True,5
16711,mult_heuristic,212,True,1
16712,mult_heuristic,1754,True,4
16713,sum_heuristic,511,True,2
16714,mult_heuristic,226,True,1
16715,mult_heuristic,507,True,2
16716,sum_heuristic,9820,False,5
16717,sum_heuristic,1256,False,2
16718,mult_heuristic,2367,True,5
16719,sum_heuristic,921,True,3
16720,sum_heuristic,3768,False,3
16721,mult_heuristic,1262,False,2
16722,sum_heuristic,300,False,1
16723,mult_heuristic,294,False,1
16724,sum_heuristic,1229,True,4
16725,mult_heuristic,453,True,2
16726,sum_heuristic,1095,True,3
16727,sum_heuristic,226,True,1
16728,sum_heuristic,6030,False,4
16729,sum_heuristic,4061,True,5
16730,mult_heuristic,1528,True,4
16731,sum_heuristic,825,True,3
16732,mult_heuristic,6090,False,4
16733,sum_heuristic,6283,False,4
16734,sum_heuristic,297,False,1
16735,mult_heuristic,794,True,3
16736,mult_heuristic,3433,False,3
16737,mult_heuristic,1816,True,5
16738,mult_heuristic,9395,False,5
16739,sum_heuristic,1863,True,5
16740,sum_heuristic,275,False,1
16741,sum_heuristic,3402,False,3
16742,mult_heuristic,6075,False,4
16743,sum_heuristic,285,False,1
16744,mult_heuristic,1263,False,2
16745,mult_heuristic,3455,False,3
16746,sum_heuristic,1845,True,5
16747,sum_heuristic,1422,True,3
16748,sum_heuristic,804,True,3
16749,mult_heuristic,1835,True,5
16750,mult_heuristic,6400,False,4
16751,sum_heuristic,1797,True,5
16752,sum_heuristic,235,True,1
16753,sum_heuristic,3832,False,3
16754,mult_heuristic,3605,False,3
16755,sum_heuristic,3625,False,3
16756,mult_heuristic,1298,False,2
16757,sum_heuristic,1822,True,5
16758,mult_heuristic,3641,False,3
16759,mult_heuristic,301,False,1
16760,mult_heuristic,3363,False,3
16761,mult_heuristic,1259,False,2
16762,sum_heuristic,1330,True,4
16763,mult_heuristic,1318,False,2
16764,sum_heuristic,1932,True,5
16765,mult_heuristic,289,False,1
16766,mult_heuristic,292,False,1
16767,sum_heuristic,233,True,1
16768,sum_heuristic,2699,True,3
16769,sum_heuristic,2488,True,4
16770,sum_heuristic,1918,True,5
16771,mult_heuristic,1259,True,4
16772,sum_heuristic,1513,True,4
16773,mult_heuristic,792,True,3
16774,mult_heuristic,298,False,1
16775,sum_heuristic,9539,False,5
16776,mult_heuristic,1280,False,2
16777,mult_heuristic,1946,True,5
16778,mult_heuristic,980,True,3
16779,mult_heuristic,1841,True,3
16780,sum_heuristic,285,False,1
16781,sum_heuristic,263,False,1
16782,sum_heuristic,2493,True,4
16783,sum_heuristic,3444,False,3
16784,mult_heuristic,293,False,1
16785,mult_heuristic,306,False,1
16786,mult_heuristic,475,True,2
16787,mult_heuristic,1236,False,2
16788,sum_heuristic,9463,False,5
16789,sum_heuristic,934,True,2
16790,mult_heuristic,1307,True,4
16791,sum_heuristic,4765,True,5
16792,mult_heuristic,587,True,2
16793,mult_heuristic,475,True,2
16794,mult_heuristic,3526,False,3
16795,sum_heuristic,1610,True,4
16796,mult_heuristic,294,False,1
16797,mult_heuristic,3388,False,3
16798,sum_heuristic,800,True,3
16799,mult_heuristic,9414,False,5
16800,sum_heuristic,1255,True,3
16801,mult_heuristic,2007,True,5
16802,mult_heuristic,300,False,1
16803,sum_heuristic,279,False,1
16804,mult_heuristic,279,False,1
16805,sum_heuristic,6941,True,5
16806,sum_heuristic,1789,True,5
16807,sum_heuristic,307,False,1
16808,mult_heuristic,3155,True,5
16809,sum_heuristic,1232,True,4
16810,sum_heuristic,981,True,3
16811,sum_heuristic,1802,True,5
16812,mult_heuristic,1238,True,4
16813,mult_heuristic,1291,False,2
16814,sum_heuristic,453,True,2
16815,sum_heuristic,233,True,1
16816,mult_heuristic,1289,False,2
16817,sum_heuristic,233,True,1
16818,mult_heuristic,1534,True,3
16819,mult_heuristic,1252,False,2
16820,mult_heuristic,9789,False,5
16821,mult_heuristic,483,True,2
16822,sum_heuristic,1206,False,2
16823,mult_heuristic,1190,True,4
16824,mult_heuristic,301,False,1
16825,sum_heuristic,3348,False,3
16826,mult_heuristic,306,False,1
16827,mult_heuristic,306,False,1
16828,sum_heuristic,238,True,1
16829,mult_heuristic,482,True,2
16830,sum_heuristic,1303,False,2
16831,mult_heuristic,288,False,1
16832,sum_heuristic,1468,True,4
